user_id,touch_date,channel,campaign_id,session_id,utm_source
U1410,17-01-2025,Google Ads,G001,S97029,Google Ads
U1410,18-01-2025,TikTok,T001,S46561,TikTok
U1410,19-01-2025,TikTok,T001,S98658,TikTok
U1411,17-01-2025,LinkedIn,L001,S43798,LinkedIn
U1411,18-01-2025,LinkedIn,L001,S82227,LinkedIn
U1411,19-01-2025,Google Ads,G002,S81894,Google Ads
U1412,29-01-2025,Facebook,F001,S74173,
U1412,30-01-2025,TikTok,T001,S54414,TikTok
U1412,31-01-2025,LinkedIn,L001,S23386,LinkedIn
U1413,02-03-2025,Facebook,F001,S31045,Facebook
U1413,03-03-2025,TikTok,T001,S14922,TikTok
U1413,04-03-2025,TikTok,T001,S62335,TikTok
U1414,28-02-2025,LinkedIn,L001,S12716,LinkedIn
U1414,01-03-2025,LinkedIn,L001,S83717,LinkedIn
U1414,02-03-2025,TikTok,T001,S71826,TikTok
U1414,03-03-2025,Facebook,F001,S60906,
U1414,04-03-2025,TikTok,T001,S30651,TikTok
U1415,10-02-2025,LinkedIn,L001,S97924,LinkedIn
U1415,11-02-2025,Google Ads,G002,S44980,Google Ads
U1415,12-02-2025,Google Ads,G001,S21695,Google Ads
U1415,13-02-2025,Google Ads,G002,S43139,Google Ads
U1416,03-03-2025,LinkedIn,L001,S44159,LinkedIn
U1416,04-03-2025,Google Ads,G001,S40480,Google Ads
U1416,05-03-2025,TikTok,T001,S57766,TikTok
U1416,06-03-2025,Facebook,F002,S80990,Facebook
U1417,11-03-2025,LinkedIn,L001,S53254,LinkedIn
U1417,12-03-2025,TikTok,T001,S96717,TikTok
U1417,13-03-2025,LinkedIn,L001,S97527,LinkedIn
U1417,14-03-2025,TikTok,T001,S25581,TikTok
U1418,13-01-2025,Google Ads,G002,S72699,Google Ads
U1418,14-01-2025,Facebook,F001,S52065,Facebook
U1418,15-01-2025,Facebook,F001,S13775,Facebook
U1418,16-01-2025,Google Ads,G001,S63639,Google Ads
U1418,17-01-2025,LinkedIn,L001,S23668,LinkedIn
U1419,25-02-2025,Facebook,F001,S25804,Facebook
U1419,26-02-2025,Google Ads,G002,S17951,Google Ads
U1419,27-02-2025,Facebook,F002,S19130,Facebook
U1420,21-03-2025,Facebook,F001,S16054,Facebook
U1420,22-03-2025,Facebook,F002,S39670,Facebook
U1421,10-03-2025,Google Ads,G002,S57922,
U1421,11-03-2025,Google Ads,G001,S76985,Google Ads
U1422,07-03-2025,Google Ads,G001,S41551,Google Ads
U1422,08-03-2025,Facebook,F002,S55212,Facebook
U1423,18-01-2025,LinkedIn,L001,S10215,LinkedIn
U1423,19-01-2025,TikTok,T001,S78689,TikTok
U1423,20-01-2025,LinkedIn,L001,S20400,LinkedIn
U1424,24-02-2025,TikTok,T001,S15583,TikTok
U1424,25-02-2025,Facebook,F001,S14567,Facebook
U1424,26-02-2025,TikTok,T001,S87239,TikTok
U1424,27-02-2025,Facebook,F002,S10228,Facebook
U1424,28-02-2025,LinkedIn,L001,S67769,LinkedIn
U1425,20-03-2025,Facebook,F001,S73261,Facebook
U1425,21-03-2025,Facebook,F002,S52818,Facebook
U1426,18-01-2025,Facebook,F001,S47333,Facebook
U1426,19-01-2025,Facebook,F001,S83779,Facebook
U1426,20-01-2025,Facebook,F001,S72894,Facebook
U1426,21-01-2025,TikTok,T001,S95119,TikTok
U1427,27-01-2025,Facebook,F002,S75776,Facebook
U1427,28-01-2025,Google Ads,G002,S71382,Google Ads
U1427,29-01-2025,LinkedIn,L001,S51910,LinkedIn
U1427,30-01-2025,TikTok,T001,S32813,TikTok
U1427,31-01-2025,Google Ads,G002,S28557,Google Ads
U1428,10-02-2025,Facebook,F002,S77695,Facebook
U1428,11-02-2025,Facebook,F001,S37094,Facebook
U1429,20-03-2025,Facebook,F002,S91463,Facebook
U1429,21-03-2025,LinkedIn,L001,S50875,LinkedIn
U1430,04-02-2025,Facebook,F001,S70892,
U1430,05-02-2025,Facebook,F001,S65514,Facebook
U1430,06-02-2025,Google Ads,G001,S42634,Google Ads
U1431,23-02-2025,TikTok,T001,S90859,TikTok
U1431,24-02-2025,Google Ads,G002,S42016,Google Ads
U1432,28-02-2025,LinkedIn,L001,S29782,LinkedIn
U1432,01-03-2025,TikTok,T001,S49725,TikTok
U1433,09-03-2025,Facebook,F002,S42769,Facebook
U1433,10-03-2025,Facebook,F002,S90356,Facebook
U1434,11-03-2025,Facebook,F002,S18320,Facebook
U1434,12-03-2025,Facebook,F001,S68565,Facebook
U1434,13-03-2025,LinkedIn,L001,S24380,LinkedIn
U1434,14-03-2025,Google Ads,G001,S92987,Google Ads
U1434,15-03-2025,LinkedIn,L001,S49886,LinkedIn
U1435,24-02-2025,TikTok,T001,S89737,TikTok
U1435,25-02-2025,Google Ads,G002,S95711,Google Ads
U1435,26-02-2025,Facebook,F001,S69470,Facebook
U1435,27-02-2025,LinkedIn,L001,S73656,LinkedIn
U1435,28-02-2025,Google Ads,G001,S66633,Google Ads
U1436,31-01-2025,Facebook,F001,S58128,
U1436,01-02-2025,Google Ads,G002,S45333,Google Ads
U1436,02-02-2025,LinkedIn,L001,S45929,LinkedIn
U1436,03-02-2025,Facebook,F002,S65421,Facebook
U1436,04-02-2025,TikTok,T001,S20313,TikTok
U1437,04-03-2025,LinkedIn,L001,S24271,LinkedIn
U1437,05-03-2025,TikTok,T001,S28984,TikTok
U1437,06-03-2025,TikTok,T001,S92203,TikTok
U1437,07-03-2025,Google Ads,G002,S30977,Google Ads
U1438,02-01-2025,LinkedIn,L001,S82902,LinkedIn
U1438,03-01-2025,Google Ads,G001,S65739,Google Ads
U1438,04-01-2025,Facebook,F002,S10992,Facebook
U1439,15-03-2025,Google Ads,G001,S29572,Google Ads
U1439,16-03-2025,Facebook,F001,S42167,Facebook
U1439,17-03-2025,Facebook,F002,S14823,Facebook
U1439,18-03-2025,Google Ads,G001,S27272,
U1440,03-03-2025,TikTok,T001,S25696,TikTok
U1440,04-03-2025,Google Ads,G001,S71607,Google Ads
U1440,05-03-2025,Facebook,F001,S75425,Facebook
U1440,06-03-2025,LinkedIn,L001,S67196,LinkedIn
U1440,07-03-2025,Google Ads,G002,S54755,Google Ads
U1441,14-02-2025,Facebook,F001,S42924,Facebook
U1441,15-02-2025,LinkedIn,L001,S64675,
U1442,16-02-2025,LinkedIn,L001,S87004,
U1442,17-02-2025,LinkedIn,L001,S92916,LinkedIn
U1442,18-02-2025,LinkedIn,L001,S89795,LinkedIn
U1442,19-02-2025,Facebook,F001,S17853,Facebook
U1442,20-02-2025,TikTok,T001,S48367,TikTok
U1443,03-01-2025,Facebook,F001,S79904,Facebook
U1443,04-01-2025,TikTok,T001,S47040,TikTok
U1444,04-03-2025,LinkedIn,L001,S29810,LinkedIn
U1444,05-03-2025,TikTok,T001,S67204,TikTok
U1444,06-03-2025,Facebook,F001,S49779,Facebook
U1444,07-03-2025,TikTok,T001,S66117,
U1444,08-03-2025,Facebook,F001,S99353,
U1445,21-03-2025,TikTok,T001,S13228,TikTok
U1445,22-03-2025,LinkedIn,L001,S48799,LinkedIn
U1445,23-03-2025,TikTok,T001,S54264,TikTok
U1446,12-02-2025,Facebook,F002,S50096,Facebook
U1446,13-02-2025,Facebook,F001,S78546,Facebook
U1446,14-02-2025,TikTok,T001,S61658,TikTok
U1447,14-01-2025,TikTok,T001,S35739,TikTok
U1447,15-01-2025,Facebook,F002,S30045,Facebook
U1447,16-01-2025,TikTok,T001,S70139,TikTok
U1448,21-01-2025,TikTok,T001,S52919,TikTok
U1448,22-01-2025,Facebook,F002,S68446,Facebook
U1448,23-01-2025,Google Ads,G001,S16447,Google Ads
U1449,02-01-2025,TikTok,T001,S14994,TikTok
U1449,03-01-2025,LinkedIn,L001,S17489,LinkedIn
U1449,04-01-2025,TikTok,T001,S78367,TikTok
U1449,05-01-2025,LinkedIn,L001,S97173,LinkedIn
U1449,06-01-2025,Google Ads,G002,S13089,Google Ads
U1450,21-02-2025,LinkedIn,L001,S91268,LinkedIn
U1450,22-02-2025,LinkedIn,L001,S80111,LinkedIn
U1450,23-02-2025,TikTok,T001,S99242,TikTok
U1450,24-02-2025,Google Ads,G001,S70038,Google Ads
U1450,25-02-2025,LinkedIn,L001,S59294,LinkedIn
U1451,03-01-2025,Facebook,F001,S46132,Facebook
U1451,04-01-2025,Google Ads,G001,S32469,Google Ads
U1451,05-01-2025,Google Ads,G002,S76708,
U1451,06-01-2025,Google Ads,G001,S44409,Google Ads
U1451,07-01-2025,TikTok,T001,S34054,TikTok
U1452,10-01-2025,TikTok,T001,S20358,TikTok
U1452,11-01-2025,Facebook,F002,S55689,
U1452,12-01-2025,Google Ads,G001,S87534,Google Ads
U1453,01-01-2025,TikTok,T001,S40825,
U1453,02-01-2025,Google Ads,G002,S70241,Google Ads
U1453,03-01-2025,Google Ads,G001,S31584,Google Ads
U1453,04-01-2025,Facebook,F002,S80268,Facebook
U1454,11-01-2025,LinkedIn,L001,S49563,
U1454,12-01-2025,Google Ads,G002,S11674,Google Ads
U1454,13-01-2025,TikTok,T001,S77081,TikTok
U1454,14-01-2025,Google Ads,G002,S33331,Google Ads
U1455,17-03-2025,Google Ads,G002,S73217,Google Ads
U1455,18-03-2025,Google Ads,G002,S85057,Google Ads
U1456,08-02-2025,TikTok,T001,S41624,TikTok
U1456,09-02-2025,Google Ads,G002,S11269,Google Ads
U1456,10-02-2025,Google Ads,G002,S48729,Google Ads
U1457,03-03-2025,Facebook,F002,S18433,Facebook
U1457,04-03-2025,Facebook,F002,S90583,Facebook
U1457,05-03-2025,Google Ads,G002,S48968,Google Ads
U1457,06-03-2025,Facebook,F001,S58570,Facebook
U1458,25-02-2025,TikTok,T001,S49263,TikTok
U1458,26-02-2025,TikTok,T001,S61482,TikTok
U1458,27-02-2025,Facebook,F002,S24249,Facebook
U1459,26-01-2025,Google Ads,G001,S51139,Google Ads
U1459,27-01-2025,TikTok,T001,S97838,TikTok
U1459,28-01-2025,TikTok,T001,S32785,TikTok
U1459,29-01-2025,Facebook,F001,S33777,Facebook
U1459,30-01-2025,TikTok,T001,S39553,TikTok
U1460,18-01-2025,Facebook,F002,S60717,Facebook
U1460,19-01-2025,TikTok,T001,S34918,TikTok
U1461,18-02-2025,LinkedIn,L001,S25577,LinkedIn
U1461,19-02-2025,TikTok,T001,S91731,TikTok
U1461,20-02-2025,Facebook,F001,S31341,Facebook
U1461,21-02-2025,LinkedIn,L001,S56330,LinkedIn
U1461,22-02-2025,Facebook,F002,S96807,Facebook
U1462,22-02-2025,Google Ads,G002,S59156,Google Ads
U1462,23-02-2025,Facebook,F002,S35938,
U1462,24-02-2025,Google Ads,G001,S70282,Google Ads
U1463,17-03-2025,Facebook,F001,S98657,Facebook
U1463,18-03-2025,Google Ads,G001,S23569,Google Ads
U1463,19-03-2025,LinkedIn,L001,S55337,LinkedIn
U1464,17-03-2025,TikTok,T001,S97227,
U1464,18-03-2025,Google Ads,G002,S85148,Google Ads
U1464,19-03-2025,Google Ads,G001,S12892,Google Ads
U1465,22-02-2025,Facebook,F002,S27143,Facebook
U1465,23-02-2025,LinkedIn,L001,S39087,LinkedIn
U1466,15-01-2025,TikTok,T001,S70101,TikTok
U1466,16-01-2025,Google Ads,G002,S71465,Google Ads
U1466,17-01-2025,Google Ads,G001,S97892,Google Ads
U1466,18-01-2025,TikTok,T001,S92928,TikTok
U1467,09-02-2025,Google Ads,G001,S43757,Google Ads
U1467,10-02-2025,Google Ads,G001,S82015,Google Ads
U1467,11-02-2025,LinkedIn,L001,S42152,
U1467,12-02-2025,TikTok,T001,S30836,TikTok
U1468,09-01-2025,TikTok,T001,S29187,TikTok
U1468,10-01-2025,Facebook,F002,S37105,Facebook
U1468,11-01-2025,Facebook,F002,S94585,Facebook
U1468,12-01-2025,Google Ads,G002,S82778,Google Ads
U1468,13-01-2025,Facebook,F002,S92464,Facebook
U1469,25-02-2025,Google Ads,G002,S98370,Google Ads
U1469,26-02-2025,Facebook,F001,S98741,Facebook
U1469,27-02-2025,LinkedIn,L001,S79202,
U1469,28-02-2025,Facebook,F001,S36627,Facebook
U1470,18-01-2025,TikTok,T001,S29403,TikTok
U1470,19-01-2025,Facebook,F002,S52292,Facebook
U1470,20-01-2025,Facebook,F001,S87814,Facebook
U1470,21-01-2025,Facebook,F001,S66574,Facebook
U1471,19-02-2025,LinkedIn,L001,S82267,LinkedIn
U1471,20-02-2025,TikTok,T001,S29177,TikTok
U1472,08-02-2025,TikTok,T001,S94335,TikTok
U1472,09-02-2025,LinkedIn,L001,S38333,
U1473,08-02-2025,Facebook,F001,S35494,Facebook
U1473,09-02-2025,Facebook,F002,S10835,Facebook
U1473,10-02-2025,LinkedIn,L001,S87360,LinkedIn
U1474,31-01-2025,LinkedIn,L001,S87527,LinkedIn
U1474,01-02-2025,Google Ads,G002,S70782,Google Ads
U1474,02-02-2025,Google Ads,G001,S25823,Google Ads
U1474,03-02-2025,TikTok,T001,S13491,TikTok
U1474,04-02-2025,LinkedIn,L001,S16997,LinkedIn
U1475,18-02-2025,TikTok,T001,S93767,TikTok
U1475,19-02-2025,TikTok,T001,S74926,TikTok
U1475,20-02-2025,Facebook,F001,S54115,Facebook
U1476,23-01-2025,TikTok,T001,S69342,TikTok
U1476,24-01-2025,Google Ads,G002,S75938,Google Ads
U1476,25-01-2025,Facebook,F001,S63309,Facebook
U1476,26-01-2025,TikTok,T001,S90691,TikTok
U1477,13-02-2025,LinkedIn,L001,S72580,
U1477,14-02-2025,TikTok,T001,S89553,TikTok
U1477,15-02-2025,Google Ads,G001,S14137,Google Ads
U1477,16-02-2025,Google Ads,G001,S54921,
U1478,10-01-2025,Facebook,F001,S29122,Facebook
U1478,11-01-2025,Google Ads,G002,S92800,Google Ads
U1478,12-01-2025,LinkedIn,L001,S96064,LinkedIn
U1479,17-01-2025,Google Ads,G002,S45294,Google Ads
U1479,18-01-2025,TikTok,T001,S40373,TikTok
U1480,04-03-2025,LinkedIn,L001,S75184,LinkedIn
U1480,05-03-2025,Google Ads,G002,S59597,Google Ads
U1480,06-03-2025,Google Ads,G001,S91515,Google Ads
U1480,07-03-2025,Facebook,F001,S64144,Facebook
U1481,27-02-2025,LinkedIn,L001,S79711,LinkedIn
U1481,28-02-2025,TikTok,T001,S13443,TikTok
U1481,01-03-2025,TikTok,T001,S51115,TikTok
U1481,02-03-2025,Google Ads,G002,S89790,Google Ads
U1482,26-02-2025,Google Ads,G001,S68560,Google Ads
U1482,27-02-2025,Google Ads,G001,S59703,Google Ads
U1482,28-02-2025,LinkedIn,L001,S24390,LinkedIn
U1483,21-02-2025,TikTok,T001,S34502,TikTok
U1483,22-02-2025,TikTok,T001,S48258,TikTok
U1483,23-02-2025,Google Ads,G001,S92768,Google Ads
U1483,24-02-2025,Google Ads,G002,S84231,Google Ads
U1483,25-02-2025,LinkedIn,L001,S92234,LinkedIn
U1484,14-03-2025,Google Ads,G001,S72013,Google Ads
U1484,15-03-2025,TikTok,T001,S41556,TikTok
U1484,16-03-2025,LinkedIn,L001,S18949,LinkedIn
U1484,17-03-2025,LinkedIn,L001,S81206,LinkedIn
U1484,18-03-2025,TikTok,T001,S62611,TikTok
U1485,25-01-2025,Google Ads,G002,S29159,Google Ads
U1485,26-01-2025,Google Ads,G001,S61012,Google Ads
U1485,27-01-2025,Facebook,F002,S68123,Facebook
U1486,17-01-2025,Facebook,F002,S97318,Facebook
U1486,18-01-2025,Google Ads,G001,S69643,Google Ads
U1486,19-01-2025,Google Ads,G001,S44812,
U1487,27-01-2025,LinkedIn,L001,S75171,LinkedIn
U1487,28-01-2025,Google Ads,G001,S82320,Google Ads
U1487,29-01-2025,Facebook,F001,S72559,Facebook
U1487,30-01-2025,Facebook,F001,S52863,Facebook
U1488,01-02-2025,LinkedIn,L001,S91914,LinkedIn
U1488,02-02-2025,LinkedIn,L001,S39777,LinkedIn
U1488,03-02-2025,TikTok,T001,S77038,TikTok
U1489,03-02-2025,LinkedIn,L001,S25867,LinkedIn
U1489,04-02-2025,Facebook,F001,S41213,Facebook
U1489,05-02-2025,TikTok,T001,S45362,TikTok
U1490,05-01-2025,Facebook,F002,S81846,Facebook
U1490,06-01-2025,TikTok,T001,S29867,TikTok
U1490,07-01-2025,TikTok,T001,S94685,TikTok
U1491,31-01-2025,LinkedIn,L001,S23180,LinkedIn
U1491,01-02-2025,Facebook,F001,S89872,
U1491,02-02-2025,LinkedIn,L001,S24953,LinkedIn
U1492,19-02-2025,Facebook,F002,S67190,Facebook
U1492,20-02-2025,Facebook,F002,S39661,Facebook
U1493,17-01-2025,TikTok,T001,S60654,TikTok
U1493,18-01-2025,LinkedIn,L001,S80134,LinkedIn
U1493,19-01-2025,LinkedIn,L001,S43477,LinkedIn
U1493,20-01-2025,Facebook,F002,S46018,Facebook
U1493,21-01-2025,Facebook,F002,S93021,Facebook
U1494,19-02-2025,Google Ads,G002,S98578,Google Ads
U1494,20-02-2025,Facebook,F002,S23890,Facebook
U1494,21-02-2025,Google Ads,G002,S85020,Google Ads
U1495,07-03-2025,TikTok,T001,S16743,TikTok
U1495,08-03-2025,Google Ads,G002,S59476,Google Ads
U1495,09-03-2025,TikTok,T001,S75242,TikTok
U1495,10-03-2025,Google Ads,G001,S79093,Google Ads
U1495,11-03-2025,TikTok,T001,S56562,TikTok
U1496,09-03-2025,Google Ads,G001,S51269,
U1496,10-03-2025,LinkedIn,L001,S33147,LinkedIn
U1496,11-03-2025,Google Ads,G002,S76381,Google Ads
U1496,12-03-2025,Google Ads,G001,S23731,Google Ads
U1497,02-01-2025,Google Ads,G001,S23107,Google Ads
U1497,03-01-2025,TikTok,T001,S53481,TikTok
U1497,04-01-2025,Facebook,F001,S18418,Facebook
U1497,05-01-2025,TikTok,T001,S73044,TikTok
U1497,06-01-2025,TikTok,T001,S20024,TikTok
U1498,22-02-2025,Google Ads,G002,S80601,Google Ads
U1498,23-02-2025,Google Ads,G001,S13407,Google Ads
U1499,14-02-2025,LinkedIn,L001,S35092,LinkedIn
U1499,15-02-2025,Facebook,F001,S36505,Facebook
U1499,16-02-2025,Facebook,F002,S87511,Facebook
U1499,17-02-2025,LinkedIn,L001,S13880,LinkedIn
U1499,18-02-2025,LinkedIn,L001,S78321,LinkedIn
U1500,21-03-2025,Google Ads,G002,S58784,Google Ads
U1500,22-03-2025,Google Ads,G001,S79526,Google Ads
U1500,23-03-2025,LinkedIn,L001,S60341,LinkedIn
U1501,20-03-2025,TikTok,T001,S36183,
U1501,21-03-2025,Google Ads,G001,S95781,Google Ads
U1501,22-03-2025,Facebook,F001,S78369,Facebook
U1502,06-02-2025,Facebook,F001,S86425,Facebook
U1502,07-02-2025,LinkedIn,L001,S36639,LinkedIn
U1502,08-02-2025,Facebook,F002,S28316,Facebook
U1503,21-03-2025,LinkedIn,L001,S23403,LinkedIn
U1503,22-03-2025,Google Ads,G001,S83495,Google Ads
U1504,27-02-2025,Google Ads,G001,S75030,Google Ads
U1504,28-02-2025,Facebook,F001,S86325,Facebook
U1505,22-02-2025,LinkedIn,L001,S57663,LinkedIn
U1505,23-02-2025,LinkedIn,L001,S34127,LinkedIn
U1506,23-02-2025,Google Ads,G002,S57997,Google Ads
U1506,24-02-2025,LinkedIn,L001,S87852,LinkedIn
U1507,11-01-2025,Google Ads,G002,S74922,Google Ads
U1507,12-01-2025,Google Ads,G001,S27509,Google Ads
U1507,13-01-2025,Facebook,F002,S14042,
U1507,14-01-2025,LinkedIn,L001,S24016,LinkedIn
U1507,15-01-2025,LinkedIn,L001,S53678,LinkedIn
U1508,01-01-2025,Google Ads,G001,S11986,Google Ads
U1508,02-01-2025,LinkedIn,L001,S30689,LinkedIn
U1508,03-01-2025,Facebook,F002,S84308,Facebook
U1508,04-01-2025,Google Ads,G002,S10229,Google Ads
U1508,05-01-2025,Google Ads,G001,S41819,Google Ads
U1509,18-02-2025,LinkedIn,L001,S68032,LinkedIn
U1509,19-02-2025,LinkedIn,L001,S81356,LinkedIn
U1509,20-02-2025,Google Ads,G001,S77838,Google Ads
U1509,21-02-2025,TikTok,T001,S25620,
U1509,22-02-2025,Facebook,F001,S19472,Facebook
U1510,06-02-2025,LinkedIn,L001,S76060,LinkedIn
U1510,07-02-2025,TikTok,T001,S26532,TikTok
U1510,08-02-2025,Facebook,F002,S21353,Facebook
U1510,09-02-2025,Facebook,F002,S21437,Facebook
U1510,10-02-2025,Google Ads,G001,S64880,Google Ads
U1511,12-03-2025,TikTok,T001,S83927,TikTok
U1511,13-03-2025,LinkedIn,L001,S98916,LinkedIn
U1512,20-01-2025,TikTok,T001,S68865,TikTok
U1512,21-01-2025,Google Ads,G001,S70686,Google Ads
U1512,22-01-2025,Facebook,F002,S30981,Facebook
U1512,23-01-2025,TikTok,T001,S99452,TikTok
U1512,24-01-2025,Facebook,F001,S72888,
U1513,21-03-2025,Facebook,F002,S22446,Facebook
U1513,22-03-2025,Facebook,F001,S31576,Facebook
U1513,23-03-2025,Google Ads,G001,S36572,Google Ads
U1513,24-03-2025,Facebook,F001,S48826,Facebook
U1513,25-03-2025,TikTok,T001,S76262,TikTok
U1514,05-01-2025,Facebook,F001,S74360,Facebook
U1514,06-01-2025,LinkedIn,L001,S86312,LinkedIn
U1515,27-01-2025,Google Ads,G001,S92867,Google Ads
U1515,28-01-2025,Google Ads,G002,S43332,Google Ads
U1516,27-02-2025,Facebook,F002,S12251,Facebook
U1516,28-02-2025,Facebook,F001,S96551,Facebook
U1516,01-03-2025,TikTok,T001,S22224,TikTok
U1517,01-01-2025,Google Ads,G002,S87928,Google Ads
U1517,02-01-2025,LinkedIn,L001,S33350,LinkedIn
U1518,05-03-2025,TikTok,T001,S69840,
U1518,06-03-2025,TikTok,T001,S30002,TikTok
U1518,07-03-2025,TikTok,T001,S59103,TikTok
U1518,08-03-2025,TikTok,T001,S76830,TikTok
U1519,11-01-2025,Google Ads,G001,S60755,Google Ads
U1519,12-01-2025,LinkedIn,L001,S73884,LinkedIn
U1520,16-03-2025,Facebook,F002,S91110,Facebook
U1520,17-03-2025,LinkedIn,L001,S38930,LinkedIn
U1520,18-03-2025,TikTok,T001,S21801,TikTok
U1521,17-02-2025,LinkedIn,L001,S32398,LinkedIn
U1521,18-02-2025,LinkedIn,L001,S71715,LinkedIn
U1522,05-02-2025,TikTok,T001,S62224,TikTok
U1522,06-02-2025,TikTok,T001,S50733,TikTok
U1522,07-02-2025,Facebook,F002,S77288,Facebook
U1523,27-02-2025,LinkedIn,L001,S96322,LinkedIn
U1523,28-02-2025,Facebook,F002,S48259,Facebook
U1523,01-03-2025,Google Ads,G001,S20931,Google Ads
U1523,02-03-2025,Google Ads,G002,S68901,Google Ads
U1523,03-03-2025,Facebook,F001,S34363,Facebook
U1524,16-02-2025,LinkedIn,L001,S84329,LinkedIn
U1524,17-02-2025,Google Ads,G001,S47534,Google Ads
U1524,18-02-2025,LinkedIn,L001,S81629,LinkedIn
U1524,19-02-2025,Google Ads,G001,S30655,Google Ads
U1525,14-01-2025,LinkedIn,L001,S95945,LinkedIn
U1525,15-01-2025,LinkedIn,L001,S90818,LinkedIn
U1525,16-01-2025,TikTok,T001,S54328,TikTok
U1526,16-01-2025,TikTok,T001,S34845,TikTok
U1526,17-01-2025,LinkedIn,L001,S38036,
U1526,18-01-2025,Google Ads,G002,S78681,Google Ads
U1526,19-01-2025,LinkedIn,L001,S88636,LinkedIn
U1527,09-01-2025,Google Ads,G001,S69025,Google Ads
U1527,10-01-2025,Google Ads,G002,S78045,Google Ads
U1527,11-01-2025,Google Ads,G001,S59833,Google Ads
U1528,20-03-2025,Google Ads,G002,S48328,Google Ads
U1528,21-03-2025,Google Ads,G002,S10074,Google Ads
U1529,03-01-2025,LinkedIn,L001,S55929,LinkedIn
U1529,04-01-2025,TikTok,T001,S39545,
U1529,05-01-2025,Facebook,F002,S33097,Facebook
U1530,26-02-2025,Facebook,F001,S87261,Facebook
U1530,27-02-2025,Google Ads,G002,S47383,Google Ads
U1530,28-02-2025,TikTok,T001,S85652,TikTok
U1530,01-03-2025,Facebook,F001,S19247,Facebook
U1530,02-03-2025,Google Ads,G002,S44929,Google Ads
U1531,29-01-2025,LinkedIn,L001,S57356,LinkedIn
U1531,30-01-2025,Facebook,F001,S71954,Facebook
U1531,31-01-2025,Facebook,F002,S27548,Facebook
U1531,01-02-2025,LinkedIn,L001,S86086,LinkedIn
U1531,02-02-2025,LinkedIn,L001,S11468,LinkedIn
U1532,10-02-2025,TikTok,T001,S91899,TikTok
U1532,11-02-2025,LinkedIn,L001,S47841,LinkedIn
U1532,12-02-2025,Google Ads,G002,S60281,Google Ads
U1533,15-03-2025,TikTok,T001,S52968,TikTok
U1533,16-03-2025,Facebook,F001,S28174,Facebook
U1533,17-03-2025,Facebook,F002,S47260,Facebook
U1533,18-03-2025,LinkedIn,L001,S81805,LinkedIn
U1533,19-03-2025,TikTok,T001,S27194,TikTok
U1534,27-02-2025,Google Ads,G002,S85235,Google Ads
U1534,28-02-2025,Facebook,F001,S12147,Facebook
U1534,01-03-2025,TikTok,T001,S63803,
U1534,02-03-2025,Facebook,F001,S95617,Facebook
U1534,03-03-2025,LinkedIn,L001,S47755,LinkedIn
U1535,08-01-2025,Facebook,F001,S91171,Facebook
U1535,09-01-2025,TikTok,T001,S31252,TikTok
U1535,10-01-2025,LinkedIn,L001,S79959,LinkedIn
U1536,27-01-2025,TikTok,T001,S98090,TikTok
U1536,28-01-2025,Facebook,F001,S82361,Facebook
U1536,29-01-2025,Google Ads,G001,S50736,Google Ads
U1536,30-01-2025,LinkedIn,L001,S84094,LinkedIn
U1537,23-01-2025,LinkedIn,L001,S47387,LinkedIn
U1537,24-01-2025,TikTok,T001,S49643,TikTok
U1537,25-01-2025,Google Ads,G001,S38804,Google Ads
U1537,26-01-2025,Facebook,F001,S86448,Facebook
U1537,27-01-2025,LinkedIn,L001,S77306,LinkedIn
U1538,30-01-2025,Facebook,F002,S29360,Facebook
U1538,31-01-2025,Facebook,F002,S71313,Facebook
U1538,01-02-2025,Google Ads,G002,S92597,Google Ads
U1539,18-01-2025,LinkedIn,L001,S23275,LinkedIn
U1539,19-01-2025,Facebook,F001,S29641,Facebook
U1539,20-01-2025,Facebook,F002,S60713,Facebook
U1540,12-01-2025,LinkedIn,L001,S81218,LinkedIn
U1540,13-01-2025,LinkedIn,L001,S26984,LinkedIn
U1540,14-01-2025,Google Ads,G001,S11524,Google Ads
U1540,15-01-2025,LinkedIn,L001,S75614,LinkedIn
U1541,02-01-2025,Google Ads,G001,S76745,Google Ads
U1541,03-01-2025,Facebook,F001,S74510,Facebook
U1541,04-01-2025,Facebook,F002,S25791,Facebook
U1541,05-01-2025,TikTok,T001,S77906,TikTok
U1541,06-01-2025,Facebook,F001,S96148,Facebook
U1542,11-01-2025,Google Ads,G002,S30608,Google Ads
U1542,12-01-2025,LinkedIn,L001,S93996,
U1542,13-01-2025,Facebook,F002,S64401,
U1542,14-01-2025,Google Ads,G001,S78706,Google Ads
U1543,11-01-2025,LinkedIn,L001,S10028,LinkedIn
U1543,12-01-2025,LinkedIn,L001,S55406,LinkedIn
U1543,13-01-2025,Facebook,F001,S23503,
U1544,05-03-2025,LinkedIn,L001,S60390,LinkedIn
U1544,06-03-2025,Facebook,F002,S50167,Facebook
U1544,07-03-2025,Facebook,F001,S68701,Facebook
U1544,08-03-2025,TikTok,T001,S91218,TikTok
U1544,09-03-2025,Facebook,F002,S83302,Facebook
U1545,06-03-2025,Google Ads,G001,S78607,Google Ads
U1545,07-03-2025,TikTok,T001,S54460,TikTok
U1546,09-02-2025,Facebook,F002,S96246,Facebook
U1546,10-02-2025,TikTok,T001,S28733,TikTok
U1547,30-01-2025,Google Ads,G001,S15188,Google Ads
